recid,givenname,surname,suburb,pc
965525,margaret,poko,edensor park,2176
3759001,peter,barnes,garfield,3814
4938650,sandra,lucas,prahran,3181
4860399,peter,beeston,boomi,2405
3308448,caroline,dean,moonah,7009
375717,dennis,watson,coraki,2471
1760166,wayne,poole,morwell,3840
4037546,kiran,monteith,mortlake,3272
5897141,jill,d'arth,singleton heights,2330
2268090,vanessa,coles,leopold,3224
4250558,melissa,williams,newtown,2042
3848693,lydia,challis,littlehampton,5250
859077,neville,salisbury,port melbourne,3207
4504522,john,bono,alphington,3078
3898315,alexander,thomas,bardon,4065
6691800,myung,iles,lambton north,2299
4864994,susan,hamilton,burleigh heads,4220
1219558,denise,dilorito,balcatta,6021
2218984,lawrence,prochilo,avondale heights,3034
2661360,mark,noy,south townsville,4810
1932273,robert,devine,umina,2257
1014770,oi,ziere,wilson,6107
3734516,william,krauze,mount waverley,3149
4193269,simon,bailey,sebastopol,3356
2497529,hansa,speirs,ariah park,2665
130048,patricia,martin,brighton east,3187
3251201,valda,mucha,trott park,5158
4807686,christian,houghton,stapylton,4207
597000,paul,smith,mowbray,7248
3521551,kenneth,bell,marangaroo,6064
228368,nigel,parra,coombabah,4216
4676627,anna,ziino,doncaster east,3109
5012502,wayne,mohd,balga,6061
119362,thomas,ellis,cobar,2835
6560796,pamela,schubert,medlow bath,2780
3234846,reginald,dibella,benandarah,2536
2194463,john,stewart,strathdale,3550
5463078,ki,hilleard,currimundi,4551
3021863,hing,ruff,eastwood,2122
1350696,tong,eccles,ferny creek,3786
146476,natalie,steigrad,narara,2250
6086493,aron,alam,lakemba,2195
605244,alison,farrell,bawley point,2539
6304949,leonard,mccormack,chelsea,3196
6192194,mark,atkins,byron bay,2481
3136011,bruce,kemsley,clarenza,2460
2284615,trevor,smith,oxley island,2430
4086857,duncan,hewett,dareton,2717
1645645,george,nugent,geraldton,6530
4897874,rene,malouf,paddington,2021
6085716,rose,botica,kalgoorlie,6430
859222,rebecca,helou,nerang,4211
3193943,anthony,owen,forresters beach,2260
1137752,anthony,gleeson,park orchards,3114
1186906,kym,plachenczenko,spencer,2775
6437981,wayne,borowiec,lesmurdie,6076
6077542,roger,wang,box hill north,3129
6044775,pauline,fry,warranwood,3134
7277,michael,tran,lalor,3075
2776174,philip,jackman,coffs harbour,2450
1285235,mary,wallace,bonville,2441
3652725,helen,summerell,bombala,2632
1391735,andrew,johnson,lakes entrance,3909
3054712,albert,harvey,thorneside,4158
6241404,angela,bolitho,golden square,3555
2379626,ruth,wingate,allansford,3277
941187,catherine,cuskelly,revesby,2212
5971077,patricia,galea,greystanes,2145
5430408,jin,hogan,kardinya,6163
3906702,jason,read,bunbury east,6230
3243155,lynette,ledden,merrylands,2160
4291732,john,bridge,camperdown,2050
2366613,joseph,truloff,lowood,4311
4783256,edmund,chen,woodcroft,2767
3718300,maxine,brewer,lesmurdie,6076
4414621,robert,clarke,newport,3015
368496,philip,peacock,albury,2640
2301094,justin,bhajanjit,glenwood,2768
1293480,michael,colgrave,panania,2213
6757549,jason,bury,lake munmorah,2259
2645166,louise,hunt,st kilda east,3183
5086383,adrian,miller,old beach,7017
5430452,wsewolod,quill,summerhill,7250
5051593,verena,jones,woolomin,2340
1916088,leonie,jacobs,tylden,3444
4496569,karen,sullivan,wollongong,2500
1662138,guy,cotter,appin,2560
4488379,rocco,schonell,city beach,6015
5061820,fook,green,walkaway,6528
6831296,david,nelson,mudgeeraba,4213
402635,peter,bothe,haddon,3351
736452,robyn,billett,esk,4312
6421701,jennifer,goodrich,inglewood,4387
6290633,daniel,harper,forestdale,4118
2194640,wendy,thomas,port macquarie,2444
5635281,meryll,riley,springwood,2777
1850579,leendert,webb,welshpool,3966
6028501,carmel,butler,glengowrie,5044
5749975,george,thompson,dundas,2117
64729,patricia,poh,melbourne,3000
6618331,william,daniel,boorowa,2586
4144356,julieanne,vukicevic,canley vale,2166
6610149,jeffrey,childs,echuca,3564
4496616,margaret,hsiao,templestowe,3106
4365549,patrick,berry,dapto,2530
2571513,marilyn,tan,harris park,2150
5438721,marie,mackay,donald,3480
3476011,fiona,guyer,busselton west,6280
6804694,steven,vickery,hinchinbrook,2168
2768134,gavan,harford,murray bridge,5253
5504264,olga,scionti,bairnsdale,3875
2899209,trevor,taylor,rossmoyne,6148
1678602,rosalinde,cluett,albany,6330
6520076,robert,kabbout,punchbowl,2196
5143824,linda,conteras,fairfield,2165
4857114,graham,sansalone,marmion,6020
3046684,robyn,titternes,eden,2551
6733089,foster,young,sans souci,2219
1432866,susan,swift,wulagi,0812
2604328,annette,jones,stockton,2295
5963051,wayne,richardson,kellyville,2155
4029740,frances,nightingdale,bentleigh east,3165
5235933,mark,lyons,moggill,4070
3538224,garth,quinn,thornlie,6108
4202376,scott,trumble,caulfield,3162
6536505,jeffrey,irwin,ocean view,4521
1998138,andrew,mccaffrey,mitchelton,4053
6847029,edgar,brodbeck,new lambton,2305
5717316,rolex,bergin,tarago,2580
3820023,william,davis,potts point,2011
3202399,mohammed,sutton,katunga,3640
580961,jason,greenlees,port macquarie,2444
1400162,noeline,karanicola,mansfield,4122
3574787,tammy,stuiver,preston,3072
5431060,abdul,kokkinos,preston,3072
449896,robert,squires,holder,2611
4087145,charlotte,eaton,dodges ferry,7173
1244530,linda,chamings,traralgon,3844
5594494,ronald,tomasi,leopold,3224
259307,doris,yap,brunswick,3056
3333509,jing,shearer,mount eliza,3930
2653574,rodger,shabestari,canterbury,2193
1907265,myung,bamford,tingledale,6333
3734921,patrick,dix,bull creek,6149
1326475,susan,sanbrook,mangoplah,2652
6151564,abraham,dias,morayfield,4506
3684998,christopher,guy,albury,2640
1615085,kim,cooke,old erowal bay,2540
4742544,rosemary,raether,whyalla,5600
228753,pamela,swayn,evatt,2617
3750739,wai,parr-smith,caboolture,4510
4586907,james,solway,wagga wagga,2650
2178463,jon,mander,drysdale,3222
4079010,andrew,marano,modbury,5092
1661510,pat,anderson,annandale,4814
2284969,jane,nelson,cardiff,2285
1064363,richard,laidlaw,rowville,3178
638381,sidney,groves,gympie,4570
1686964,kevin,gordon,north curl curl,2099
6741433,hedi,sattler,hawks nest,2324
2547141,greg,kirby,orchard hills,2748
105927,bradley,stephens,gawler,5118
5578185,saro,miller,carole park,4300
556490,regene,coghill,werribee,3030
3669457,paul,fleming,collaroy,2097
6626775,peta,james,netley,5037
3972568,richard,kay,tooligie hill,5607
1392549,margaret,minchinton,anglesea,3230
5578211,melissa,jensen,mount warren park,4207
2194923,titiek,borg,chain valley bay,2259
3513836,roseanne,gjerek,ashmore,4214
6225389,noelene,rush,avonsleigh,3782
1406205,derek,harder,lake heights,2502
2866674,gertrude,stainer,alice springs,0870
860073,william,depasquale,werribee,3030
6108947,irene,cowen,sorell,7172
6741499,jodie,boyd,clifton hill,3068
2514432,pauline,kropinyeri,murray bridge,5253
3849731,sanjay,ognenovski,barrack heights,2528
5791238,kenneth,lidbetter,alstonville,2477
4660747,malcolm,keane,blakeview,5114
3735467,christopher,mcconkey,berridale,2628
2612753,rona,mahoney,warrawong,2502
4258393,david,marshall,rasmussen,4815
1105432,kerrie,cullen,miepoll,3666
5447196,rubin,stojanovic,wahroonga,2076
1826334,etta,driscoll,nailsworth,5083
4611630,christopher,humphries,townview,4825
4005423,monica,newman,holland park west,4121
3510195,john,carpenter,slade point,4740
3866164,brendon,reed,bentley,6102
2842165,fiona,swalling,gowrie junction,4352
3718711,enza,joyes,terrigal,2260
2260917,robert,coleman,morwell,3840
2154049,mary,fletcher,mayfield,2304
2014788,david,rowe,crows nest,2065
3718731,kate,dake,merrylands,2160
5242451,gordon,koullacas,thornbury,3071
6479444,maxine,grimes,para hills,5096
4169301,frieda,leitch,runaway bay,4216
515671,maureen,bloom,ulverstone,7315
474723,robert,leon,kiama downs,2533
6053483,ke,wibisono,haymarket,2000
2858605,pamela,tibbits,barcaldine,4725
4652989,christopher,turton,narraweena,2099
1498739,frederick,kito,the vines,6069
5201525,kay,khoo,epping,2121
2555510,sue,kyriacou,ardeer,3022
3563130,trevor,chandler,wungong,6112
5537413,richard,tomasetig,kairi,4872
5832329,ji,harris,thornton,2322
2468942,pamela,wilson,strathalbyn,5255
2547344,mark,harris,carine,6020
5422743,andrew,johnson,atherton,4883
5906073,robert,skelsey,elwood,3184
2064033,richard,hardy,brunswick heads,2483
2598172,lisa,wittwer,karoonda,5307
474796,laura,laird,hoppers crossing,3029
1007277,robin,whitney,craigmore,5114
999087,mary,borg,horsley park,2164
2539193,gae,morgan,seaham,2324
2080442,connie,burke,glenroy,3046
6104351,robyn,groza,donvale,3111
622268,julie,bradley,elsternwick,3185
4071370,susan,gill,buttaba,2283
5815999,amar,latham,emerald,3782
2612928,shou,mccarthy,albany creek,4035
5619660,peter,anderson,ashfield,2131
3342027,eun,patterson,armadale,3143
4079308,parathidevi,uren,dingley village,3172
3653328,maria,williams,mount hutton,2290
1448568,marilyn,ripper,kalorama,3766
4554450,robert,finlay,mudgeeraba,4213
2809556,geoffrey,jacob,dandenong north,3175
6274775,susan,burchill,dee why,2099
6872792,antoine,belperio,ottoway,5013
3358426,dawn,o'shea,albury,2640
5447388,richard,tame,browns plains,4118
736993,anna,mccurdy,watsonia,3087
2096868,janet,kerr,ashmore,4214
6692581,samantha,quarisa,bilbul,2680
1138406,margaret,greenhalgh,clayfield,4011
5988074,narelle,bobridge,felixstow,5070
6217451,jun,foote,eltham,3095
2207698,ibrahim,moon,fisher,2611
1889577,elena,chow,hurstville,2220
868097,peter,banki,toorak,3142
2940675,ken,ivey,mount gambier,5290
6799108,merle,singh,kambah,2902
5660425,lorraine,st clair,newport,2106
2932494,patricia,thorpe,old bar,2430
4267793,heather,davis,pulletop,2650
2539283,sari,sharma,beverly hills,2209
5853632,bronwyn,tan,doncaster east,3109
6356759,peter,priestley,caroona,2343
3686169,sandra,croxford,manly,2095
974624,dunia,chadwick,dalkeith,6009
3530531,michael,carter,tamworth,2340
5873445,john,konecny,tawonga south,3698
3749169,boris,askew,swanbourne,6010
6487858,joseph,walker,newstead,7250
3358522,carl,coote,camperdown,2050
6348609,anthony,giles,golden hill,6333
466754,joan,towsey,auchenflower,4066
6877153,gregory,dever,hurstville,2220
3792714,olivia,lockyer,merriwa,6030
1793869,cynthia,chamin,kensington,2033
1924946,linh,watson,murray bridge,5253
5513046,kevin,steven,umina,2257
4052282,francis,klein,mosman,2088
4112227,christine,allen,lithgow,2790
5521259,leslie,norris,hanwood,2680
1441644,wei,aritao,rockdale,2216
4980591,ali,frangos,rostrevor,5073
6324080,marie,crowther,belgrave heights,3160
2834299,harm,hilbert,frankston,3199
1367933,geoffrey,aitchison,lane cove,2066
4087678,donna,quillerat,devonport,7310
4022148,candy,grimmett,gray,0830
6750088,charles,kyanga,meekatharra,6642
3465097,janet,astill,kurrajong,2758
5439380,mavis,lawson,willetton,6155
1728406,joshua,trevaskis,shepparton,3630
3637147,joanne,mooney,sippy downs,4556
5349277,nancy,niven,tingalpa,4173
5095330,david,shaw,parkside,5063
5660579,alan,stanbury,mccrae,3938
1515429,dao,feldman,belmont,3216
1990569,colleen,moss,devonport,7310
6209451,jian,flett,cashmere,4500
3530671,daniel,saxton,moonee ponds,3039
352179,carol,drechsler,sedgwick,3551
2842549,victor,mcculloch,gosnells,6110
4120509,elena,withers,lenah valley,7008
3547070,mavis,kirkman,slacks creek,4127
925631,jon,nicholson,camira,4300
4997056,suzanne,dorrian,penrith south,2750
1063304,mary,sudiro,hornsby,2077
2430283,elizabeth,standfield,o'sullivan beach,5166
2088901,ian,butler,craigieburn,3064
6823882,susan,tjia,booragoon,6154
5308407,shirlene,young,russell lea,2046
1507276,rex,pearse,clare,5453
2337442,norma,lonergan,augathella,4477
823946,colin,spiteri,northcote,3070
909265,jean,costello,baulkham hills,2153
3088340,lynette,goldman,frankston,3199
4276183,tania,white,duncraig,6023
3424217,vicki,laksmi,brunswick,3056
1531869,robyn,breen,drouin,3818
2007009,lynette,kabasawa,carine,6020
1908706,john,singh,hampton park,3976
4587492,emile,craperi,wunjunga,4806
4489190,sutha,schulz,jindera,2642
1933289,lance,edmonds,bayview,2104
4702186,klaus,kim,flemington,3031
3791528,wayne,richards,oak flats,2529
4227059,stewart,elbourne,albion park,2527
5177335,rebecca,mallinson,newnham,7248
3489790,sandra,christoforidis,monterey,2217
